transaction_id,date,account_key,department_key,vendor_key,product_key,customer_key,amount,approval_status,procurement_method,approver_id,approval_date,purchase_order_number,contract_reference
80035,2025-04-06,1,14,639,36,323,13.66,Approved,Quotes,721,2025-04-19,,CTR-2025-8249
80036,2025-04-15,1,32,326,13,9,203.61,Approved,RFP,271,2025-04-28,PO-604969,CTR-2024-7826
80037,2025-04-08,2,34,492,85,32,46.75,Rejected,Contract,400,2025-04-09,PO-909082,CTR-2025-1803
80038,2025-04-28,1,25,214,81,901,27.14,Pending,Quotes,,,PO-795342,
80039,2025-04-07,1,12,291,95,697,266.0,Approved,Quotes,792,2025-04-16,PO-149213,
80040,2025-04-26,1,30,343,97,178,32.42,Approved,Quotes,861,2025-05-01,PO-568399,CTR-2022-8578
80041,2025-04-13,2,30,938,29,139,93.35,Approved,Emergency,936,2025-04-21,PO-110348,
80042,2025-04-10,3,38,118,37,780,266.34,Approved,RFP,96,2025-04-22,,CTR-2023-4982
80043,2025-04-25,3,30,353,9,37,61.7,Rejected,Quotes,431,2025-05-06,PO-506169,CTR-2021-6479
80044,2025-04-13,3,22,862,100,410,31.9,Approved,Quotes,883,2025-04-25,,
80045,2025-04-07,3,28,524,57,904,182.22,Approved,Quotes,612,2025-04-21,PO-391308,
80046,2025-04-08,1,30,135,86,579,215.38,Pending,Quotes,,,PO-631200,
80047,2025-04-25,1,20,908,12,520,75.3,Approved,Contract,201,2025-04-27,PO-776750,CTR-2020-6679
80048,2025-04-08,3,23,556,60,462,6.14,Rejected,RFP,232,2025-04-22,PO-136988,
80049,2025-04-11,1,18,43,57,307,233.21,Approved,RFP,114,2025-04-16,PO-380468,
80050,2025-04-29,1,16,874,16,717,189.51,Approved,RFP,495,2025-04-30,PO-955408,
80051,2025-04-09,2,11,902,69,629,255.76,Rejected,Contract,13,2025-04-21,PO-112267,CTR-2022-5246
80052,2025-04-08,1,27,235,100,617,52.85,Approved,Quotes,324,2025-04-20,PO-234961,
80053,2025-04-05,1,37,707,86,38,138.04,Approved,Quotes,771,2025-04-10,PO-565596,CTR-2021-9034
80054,2025-04-01,3,22,487,5,472,204.95,Approved,Contract,8,2025-04-12,PO-941092,CTR-2024-8243
80055,2025-04-04,1,17,451,9,285,215.34,Approved,Contract,524,2025-04-09,,CTR-2020-1845
80056,2025-04-06,3,31,113,10,695,105.92,Rejected,RFP,882,2025-04-12,PO-915528,CTR-2020-2555
80057,2025-04-17,1,12,322,72,326,187.74,Approved,RFP,45,2025-04-28,PO-526364,CTR-2023-5632
80058,2025-04-25,3,27,233,90,896,111.58,Approved,RFP,879,2025-04-27,PO-816978,
80059,2025-04-25,2,30,611,100,787,5.78,Approved,Contract,277,2025-05-06,PO-812555,CTR-2022-3501
80060,2025-04-01,1,39,199,14,460,47.52,Approved,RFP,345,2025-04-11,PO-124247,CTR-2020-6031
80061,2025-04-01,2,36,613,87,294,163.31,Approved,RFP,168,2025-04-05,PO-531389,
80062,2025-04-08,1,20,301,40,307,62.93,Pending,Contract,,,PO-165548,CTR-2024-3854
80063,2025-04-18,3,27,117,4,378,41.61,Approved,Contract,162,2025-04-30,PO-910625,CTR-2025-2055
80064,2025-04-02,3,16,551,86,930,213.15,Approved,Contract,945,2025-04-10,PO-636193,CTR-2024-9130
80065,2025-04-13,1,16,318,20,700,16.93,Rejected,RFP,17,2025-04-16,PO-524242,
80066,2025-04-16,2,38,37,94,188,222.93,Approved,RFP,439,2025-04-24,PO-636155,
80067,2025-04-14,2,21,858,56,287,196.99,Approved,RFP,341,2025-04-16,PO-342119,
80068,2025-04-13,2,17,205,24,601,59.97,Approved,Quotes,178,2025-04-19,PO-341915,
80069,2025-04-07,3,14,996,57,325,84.61,Approved,Quotes,732,2025-04-12,PO-527492,
80070,2025-04-21,1,13,669,82,574,121.26,Approved,Quotes,466,2025-04-28,PO-564636,
80071,2025-04-26,1,10,947,39,698,110.98,Approved,Quotes,497,2025-04-27,PO-963486,CTR-2020-7232
80072,2025-04-10,2,20,932,28,419,189.45,Approved,RFP,200,2025-04-13,PO-799914,
80073,2025-04-27,3,17,632,48,777,151.94,Approved,RFP,223,2025-05-08,,CTR-2022-4075
80074,2025-04-22,1,34,605,81,816,138.08,Pending,Quotes,,,PO-974593,
80075,2025-04-28,2,38,60,71,751,35.28,Approved,Quotes,629,2025-05-01,PO-864142,CTR-2024-8764
80076,2025-04-09,1,17,793,98,612,42.36,Rejected,RFP,500,2025-04-20,PO-858556,
80077,2025-04-09,1,15,86,38,330,121.75,Approved,RFP,838,2025-04-10,PO-961647,
80078,2025-04-06,1,25,374,6,96,149.39,Rejected,Quotes,64,2025-04-12,PO-179758,CTR-2021-7415
80079,2025-04-16,2,12,403,67,474,186.03,Approved,Quotes,310,2025-04-22,PO-666516,CTR-2021-7380
80080,2025-04-09,2,34,982,55,114,236.63,Approved,Emergency,280,2025-04-18,PO-298721,
80081,2025-04-26,3,31,109,18,933,98.85,Approved,RFP,75,2025-04-29,PO-479029,
80082,2025-04-06,1,28,501,49,807,174.58,Approved,Contract,381,2025-04-15,PO-989200,CTR-2021-8009
80083,2025-04-11,2,27,812,63,486,76.79,Approved,Emergency,183,2025-04-23,PO-343067,
80084,2025-04-25,2,13,716,47,252,262.51,Pending,RFP,,,PO-576493,
80085,2025-04-20,1,24,70,35,752,183.39,Approved,Contract,491,2025-04-22,PO-124921,CTR-2023-8349
80086,2025-04-12,1,39,387,43,213,128.96,Pending,RFP,,,,
80087,2025-04-05,2,30,244,42,702,130.87,Approved,RFP,757,2025-04-13,,
80088,2025-04-02,2,30,660,4,817,183.67,Approved,RFP,13,2025-04-13,PO-337201,
80089,2025-04-17,2,16,851,65,592,249.12,Approved,RFP,646,2025-04-19,PO-608640,CTR-2023-8862
80090,2025-04-28,1,32,140,29,427,206.16,Rejected,RFP,122,2025-05-10,PO-731350,
80091,2025-04-05,2,13,151,49,864,88.88,Approved,Emergency,401,2025-04-11,PO-984836,
80092,2025-04-22,2,12,806,18,788,104.32,Rejected,Contract,867,2025-04-23,,CTR-2020-1490
80093,2025-04-02,3,38,772,20,56,177.7,Approved,Contract,258,2025-04-03,PO-122220,CTR-2023-9686
80094,2025-04-28,3,16,740,3,912,26.62,Approved,RFP,6,2025-05-10,PO-356093,
80095,2025-04-23,3,13,129,97,909,151.41,Approved,RFP,830,2025-04-29,,
80096,2025-04-17,1,19,607,88,398,212.45,Approved,Quotes,558,2025-04-21,PO-905405,
80097,2025-04-23,3,22,293,13,965,238.19,Approved,RFP,794,2025-04-30,PO-892912,
80098,2025-04-29,2,38,455,37,888,140.64,Approved,Quotes,357,2025-05-02,PO-350421,
80099,2025-04-12,1,23,540,91,224,154.15,Approved,Contract,207,2025-04-16,PO-918338,CTR-2020-6408
80100,2025-04-09,3,24,306,98,144,230.62,Approved,Quotes,315,2025-04-16,,
80101,2025-04-28,3,29,869,6,251,61.82,Approved,Quotes,591,2025-05-04,PO-624141,
80102,2025-04-16,2,21,992,13,457,261.23,Approved,RFP,347,2025-04-23,PO-137903,CTR-2020-1995
80103,2025-04-04,1,12,461,97,57,254.32,Approved,RFP,512,2025-04-09,PO-172831,CTR-2024-6413
80104,2025-04-27,1,28,605,46,600,111.25,Approved,Quotes,667,2025-05-09,PO-915924,
80105,2025-04-18,2,15,429,66,523,178.02,Approved,Quotes,118,2025-04-29,PO-319374,
80106,2025-04-15,2,22,271,81,200,215.29,Approved,RFP,88,2025-04-16,PO-617070,
80107,2025-04-27,2,10,291,66,989,180.9,Pending,Quotes,,,PO-320602,CTR-2021-4498
80108,2025-04-04,1,26,441,45,409,86.96,Approved,RFP,549,2025-04-10,PO-456285,CTR-2022-1411
80109,2025-04-09,3,20,56,26,177,47.14,Approved,RFP,248,2025-04-18,PO-449940,
80110,2025-04-25,2,14,461,6,679,128.59,Approved,RFP,92,2025-05-09,PO-227114,CTR-2023-2137
80111,2025-04-25,1,11,590,72,1000,222.52,Rejected,RFP,79,2025-04-28,PO-367561,
80112,2025-04-15,1,20,657,57,309,77.15,Approved,RFP,416,2025-04-27,,
80113,2025-04-07,1,23,755,78,56,108.86,Pending,Quotes,,,PO-905761,
80114,2025-04-20,1,14,718,85,761,146.57,Approved,Contract,43,2025-04-27,,CTR-2021-9291
80115,2025-04-26,2,16,528,65,672,225.22,Approved,Contract,973,2025-05-03,PO-560641,CTR-2022-5375
80116,2025-04-21,1,32,894,22,800,267.05,Approved,RFP,75,2025-04-28,PO-674718,
80117,2025-04-13,2,11,756,33,299,184.15,Approved,Emergency,337,2025-04-19,,CTR-2022-4249
80118,2025-04-01,2,22,677,2,390,222.06,Approved,RFP,54,2025-04-09,PO-871940,
80119,2025-04-29,2,38,620,37,397,189.74,Approved,RFP,791,2025-05-06,PO-491445,
80120,2025-04-02,1,20,871,19,108,32.5,Approved,Contract,51,2025-04-12,PO-941858,CTR-2022-5709
80121,2025-04-20,2,23,829,45,559,219.63,Approved,RFP,596,2025-05-04,,CTR-2020-1251
80122,2025-04-20,3,40,612,38,257,137.44,Approved,Quotes,247,2025-04-28,PO-929037,
80123,2025-04-27,2,22,986,94,492,127.48,Rejected,RFP,460,2025-05-09,,CTR-2023-2411
80124,2025-04-25,2,23,518,54,868,25.56,Approved,Quotes,6,2025-04-27,PO-389957,CTR-2020-4019
80125,2025-04-10,2,39,34,38,702,45.01,Approved,Quotes,698,2025-04-23,,
80126,2025-04-19,1,22,151,73,658,65.14,Approved,Quotes,844,2025-05-02,,CTR-2020-5466
80127,2025-04-03,1,30,711,23,779,206.06,Approved,RFP,641,2025-04-06,PO-555990,
80128,2025-04-21,3,34,8,42,822,90.0,Approved,Contract,96,2025-05-04,,CTR-2024-7894
80129,2025-04-23,2,23,824,31,396,156.81,Approved,Contract,771,2025-05-01,PO-568568,CTR-2023-8913
80130,2025-04-21,3,37,844,48,846,27.52,Rejected,RFP,114,2025-04-24,PO-230824,
80131,2025-04-21,1,21,761,19,800,54.2,Approved,RFP,262,2025-04-27,,
80132,2025-04-13,3,23,3,76,962,210.86,Approved,Contract,26,2025-04-14,PO-999638,CTR-2022-1325
80133,2025-04-18,2,16,472,96,313,261.51,Rejected,Quotes,331,2025-04-19,PO-704378,
80134,2025-04-08,1,35,789,70,332,91.58,Approved,Quotes,802,2025-04-20,PO-105829,
80135,2025-04-28,2,29,721,58,544,102.04,Approved,Quotes,525,2025-05-11,,
80136,2025-04-19,3,20,875,30,576,110.47,Pending,RFP,,,,CTR-2020-6228
80137,2025-04-22,2,12,312,51,87,0.75,Pending,RFP,,,,
80138,2025-04-08,1,25,950,24,1,103.0,Approved,Quotes,88,2025-04-15,PO-248150,
80139,2025-04-06,2,30,910,57,964,214.21,Rejected,RFP,439,2025-04-09,PO-832290,CTR-2021-2219
80140,2025-04-01,1,24,690,7,943,25.88,Approved,RFP,241,2025-04-07,PO-121669,CTR-2021-3560
80141,2025-04-12,3,13,969,13,601,65.2,Pending,Quotes,,,,CTR-2020-6490
80142,2025-04-12,3,39,45,40,950,81.17,Approved,Contract,296,2025-04-24,PO-491457,CTR-2021-8836
80143,2025-04-25,3,13,261,34,400,185.67,Approved,Quotes,313,2025-04-28,,CTR-2021-9661
80144,2025-04-17,2,15,849,55,749,261.08,Approved,Quotes,139,2025-04-22,PO-635777,
80145,2025-04-05,2,16,35,84,451,233.87,Pending,RFP,,,PO-713231,
80146,2025-04-22,1,21,767,31,790,15.78,Approved,Quotes,569,2025-04-29,PO-592457,
80147,2025-04-19,2,36,784,3,875,177.88,Approved,Quotes,917,2025-04-30,PO-616292,CTR-2024-4889
80148,2025-04-06,2,38,236,85,876,173.03,Approved,Quotes,48,2025-04-16,PO-339373,CTR-2020-2639
80149,2025-04-02,3,38,964,32,531,227.61,Pending,Quotes,,,,
80150,2025-04-02,3,38,915,59,972,5.51,Approved,RFP,961,2025-04-07,,
80151,2025-04-01,1,38,777,35,389,164.05,Approved,Quotes,394,2025-04-07,,
80152,2025-04-18,3,13,995,53,197,155.7,Approved,RFP,295,2025-04-19,PO-422619,
80153,2025-04-07,1,17,202,50,650,173.26,Approved,RFP,449,2025-04-19,PO-960367,CTR-2024-1071
80154,2025-04-07,2,31,502,94,997,22.58,Pending,Quotes,,,PO-967247,
80155,2025-04-11,3,39,859,94,378,15.92,Approved,RFP,893,2025-04-22,PO-925533,CTR-2020-2059
80156,2025-04-25,2,14,823,18,37,52.03,Approved,RFP,938,2025-05-01,PO-898101,CTR-2025-9613
80157,2025-04-23,2,10,844,48,19,219.78,Pending,Quotes,,,PO-228084,
80158,2025-04-22,3,21,492,49,792,262.67,Rejected,Quotes,287,2025-04-23,,CTR-2024-1805
80159,2025-04-24,2,40,935,6,435,85.2,Approved,Quotes,737,2025-05-05,,CTR-2021-3371
80160,2025-04-23,1,25,857,69,509,223.03,Approved,Quotes,111,2025-05-02,PO-430056,
80161,2025-04-18,3,23,424,30,62,26.1,Approved,RFP,575,2025-04-29,PO-656806,
80162,2025-04-21,1,36,916,85,863,10.66,Approved,Quotes,438,2025-04-29,,CTR-2022-8801
80163,2025-04-16,2,11,143,54,36,236.13,Approved,RFP,701,2025-04-26,PO-847317,CTR-2024-4924
80164,2025-04-02,3,23,770,62,641,73.62,Approved,Contract,23,2025-04-11,PO-228125,CTR-2020-9808
80165,2025-04-08,1,28,287,56,917,193.29,Approved,Contract,231,2025-04-13,PO-902422,CTR-2024-9522
80166,2025-04-13,2,16,194,26,34,267.63,Approved,RFP,159,2025-04-19,PO-216048,
80167,2025-04-04,2,24,329,23,104,31.63,Pending,Quotes,,,PO-398840,
80168,2025-04-26,2,32,149,63,186,245.3,Approved,RFP,104,2025-05-05,PO-102041,
80169,2025-04-06,3,25,206,26,400,126.56,Approved,RFP,581,2025-04-17,PO-692791,CTR-2022-8270
80170,2025-04-15,1,11,284,5,781,201.64,Pending,Contract,,,,CTR-2022-7367
80171,2025-04-16,1,35,419,97,712,58.57,Approved,Quotes,100,2025-04-29,PO-535067,
80172,2025-04-07,1,14,409,84,506,242.53,Approved,RFP,28,2025-04-10,PO-334660,
80173,2025-04-22,3,12,367,6,168,258.77,Approved,RFP,170,2025-04-23,,
80174,2025-04-08,3,39,139,66,457,43.61,Pending,RFP,,,PO-150113,
80175,2025-04-18,2,15,549,53,398,180.75,Approved,Contract,968,2025-04-30,,CTR-2021-3457
80176,2025-04-04,2,13,410,55,837,19.17,Approved,RFP,765,2025-04-15,PO-372213,
80177,2025-04-01,1,38,464,81,47,222.96,Approved,Contract,42,2025-04-15,PO-870749,CTR-2023-2550
80178,2025-04-13,2,11,229,98,719,99.12,Rejected,Contract,951,2025-04-14,,CTR-2021-9759
80179,2025-04-03,1,16,165,9,460,141.93,Approved,RFP,974,2025-04-06,,CTR-2021-5800
80180,2025-04-02,1,27,170,39,512,182.19,Approved,Quotes,577,2025-04-06,PO-912882,CTR-2022-9214
80181,2025-04-11,2,15,230,8,52,33.63,Rejected,Contract,360,2025-04-14,PO-316777,CTR-2020-1139
80182,2025-04-05,1,32,296,98,114,192.27,Approved,RFP,170,2025-04-17,PO-646840,
80183,2025-04-11,2,22,340,86,837,55.45,Approved,RFP,203,2025-04-14,PO-506011,
80184,2025-04-03,2,35,338,81,663,262.35,Approved,RFP,998,2025-04-08,,
80185,2025-04-12,2,29,969,90,425,207.98,Approved,RFP,22,2025-04-22,PO-155441,CTR-2023-5787
80186,2025-04-24,1,30,523,74,251,98.45,Approved,RFP,953,2025-04-25,,CTR-2025-8345
80187,2025-04-03,3,23,784,39,339,23.3,Approved,RFP,702,2025-04-09,PO-520012,
80188,2025-04-24,3,10,825,78,367,109.11,Rejected,RFP,861,2025-05-04,PO-298113,
80189,2025-04-20,3,29,573,29,638,78.63,Rejected,Contract,688,2025-04-25,PO-516709,CTR-2021-2392
80190,2025-04-16,2,20,182,85,854,166.32,Approved,Contract,933,2025-04-23,PO-971157,CTR-2023-4079
80191,2025-04-25,3,37,796,8,695,208.08,Approved,Quotes,251,2025-04-26,PO-913905,CTR-2023-8264
80192,2025-04-19,2,28,339,54,463,224.4,Approved,RFP,444,2025-04-22,PO-149427,
80193,2025-04-08,3,38,153,79,303,48.14,Pending,Contract,,,PO-404277,CTR-2021-7104
80194,2025-04-18,1,35,333,58,499,198.12,Approved,Contract,713,2025-04-20,PO-919258,CTR-2024-9428
80195,2025-04-24,2,12,981,40,75,264.41,Pending,RFP,,,PO-607215,
80196,2025-04-04,1,37,364,47,486,266.6,Approved,Contract,233,2025-04-08,,CTR-2023-3748
80197,2025-04-27,1,12,49,8,317,13.93,Approved,Quotes,359,2025-05-06,,
80198,2025-04-19,1,33,686,98,166,68.8,Pending,RFP,,,PO-242238,CTR-2023-2416
80199,2025-04-20,2,10,979,29,828,129.89,Approved,Quotes,904,2025-04-29,PO-750756,
80200,2025-04-03,1,33,147,12,320,98.52,Rejected,Contract,530,2025-04-17,,CTR-2025-3976
80201,2025-04-09,3,13,949,87,143,248.33,Approved,Contract,327,2025-04-10,,CTR-2024-2334
80202,2025-04-03,3,14,121,21,931,263.41,Approved,RFP,980,2025-04-15,PO-781331,
80203,2025-04-12,1,12,620,62,748,96.87,Approved,Emergency,450,2025-04-14,PO-195395,
80204,2025-04-10,3,14,368,51,656,195.64,Approved,Quotes,739,2025-04-21,,
80205,2025-04-19,1,25,748,48,173,162.56,Approved,RFP,305,2025-04-20,PO-347308,
80206,2025-04-20,1,20,422,12,774,219.57,Approved,Quotes,851,2025-05-01,,
80207,2025-04-07,3,18,691,31,769,48.48,Pending,Quotes,,,,CTR-2021-2669
80208,2025-04-28,2,14,762,44,55,113.67,Approved,Contract,993,2025-05-12,PO-693509,CTR-2022-7419
80209,2025-04-28,3,38,262,37,238,181.07,Pending,Emergency,,,PO-228803,
80210,2025-04-22,3,32,23,92,736,172.55,Approved,RFP,368,2025-05-03,PO-510519,
80211,2025-04-01,2,40,317,20,91,195.42,Approved,RFP,116,2025-04-07,PO-949293,CTR-2023-1498
80212,2025-04-15,2,11,988,82,668,187.17,Approved,RFP,639,2025-04-29,PO-698694,
80213,2025-04-11,2,35,103,36,3,71.9,Approved,RFP,362,2025-04-24,PO-954179,CTR-2023-6680
80214,2025-04-07,1,17,635,31,105,0.92,Pending,RFP,,,PO-868449,
80215,2025-04-26,2,15,439,89,701,32.01,Rejected,Quotes,190,2025-04-30,PO-236966,
80216,2025-04-05,3,10,587,36,442,51.87,Approved,RFP,782,2025-04-11,PO-907522,
80217,2025-04-28,1,13,689,62,862,110.43,Approved,Quotes,952,2025-05-06,,
80218,2025-04-29,1,13,581,36,749,229.67,Approved,Quotes,115,2025-05-08,,
80219,2025-04-24,1,12,489,48,40,104.45,Approved,RFP,264,2025-04-30,,
80220,2025-04-05,2,11,492,3,596,21.18,Approved,Quotes,663,2025-04-13,,
80221,2025-04-18,2,10,6,7,29,233.99,Approved,Quotes,602,2025-04-24,PO-892299,CTR-2024-2120
80222,2025-04-23,1,25,864,85,225,104.62,Approved,RFP,569,2025-05-02,PO-197492,
80223,2025-04-08,3,32,229,47,307,156.17,Approved,Quotes,564,2025-04-11,PO-758459,CTR-2023-1228
80224,2025-04-23,3,28,908,63,519,63.88,Approved,Quotes,571,2025-04-27,PO-468548,
80225,2025-04-07,2,10,877,64,842,240.03,Approved,Contract,512,2025-04-20,,CTR-2022-3252
80226,2025-04-23,2,26,427,75,84,127.09,Approved,Contract,119,2025-05-04,PO-690670,CTR-2020-7431
80227,2025-04-04,2,32,740,41,520,109.51,Approved,Quotes,599,2025-04-10,PO-124673,CTR-2024-6782
80228,2025-04-26,2,22,137,55,878,88.62,Approved,Quotes,146,2025-05-04,PO-596362,
80229,2025-04-06,1,38,814,39,52,147.48,Approved,Quotes,197,2025-04-07,,
80230,2025-04-28,2,24,90,52,611,131.57,Approved,RFP,464,2025-05-07,PO-681976,CTR-2024-9539
80231,2025-04-06,1,37,861,83,476,39.59,Approved,Contract,35,2025-04-07,PO-111170,CTR-2024-6273
80232,2025-04-28,1,16,282,68,436,97.29,Rejected,RFP,92,2025-04-30,PO-832342,CTR-2020-2599
80233,2025-04-16,1,15,255,37,954,233.08,Approved,RFP,167,2025-04-24,,
80234,2025-04-14,3,35,611,12,268,240.94,Approved,Quotes,541,2025-04-25,PO-249177,CTR-2021-6893
80235,2025-04-25,3,10,897,45,771,70.81,Approved,Quotes,519,2025-04-28,,
80236,2025-04-20,2,21,156,33,653,27.38,Approved,Quotes,978,2025-04-26,PO-278003,
80237,2025-04-21,2,32,419,76,244,203.92,Approved,RFP,437,2025-05-04,,CTR-2025-9457
80238,2025-04-14,1,29,813,79,414,159.06,Approved,RFP,653,2025-04-20,PO-497716,
80239,2025-04-20,2,26,872,93,663,218.68,Approved,Contract,330,2025-05-03,PO-442232,CTR-2022-7704
80240,2025-04-16,2,29,105,70,89,165.52,Pending,Quotes,,,PO-543681,
80241,2025-04-04,2,32,76,50,918,84.33,Pending,Emergency,,,,
80242,2025-04-25,2,32,505,40,147,197.9,Approved,Quotes,862,2025-04-30,,
80243,2025-04-19,3,23,396,56,171,110.86,Approved,Contract,335,2025-04-30,,CTR-2021-1389
80244,2025-04-22,1,33,282,42,32,21.68,Approved,RFP,785,2025-04-23,PO-629829,CTR-2024-9377
80245,2025-04-25,1,27,586,37,314,225.06,Approved,RFP,750,2025-05-01,PO-308675,
80246,2025-04-14,1,20,310,39,348,155.42,Approved,Quotes,858,2025-04-17,PO-626242,
80247,2025-04-11,3,29,861,65,471,153.64,Rejected,RFP,316,2025-04-22,,CTR-2024-2336
80248,2025-04-29,3,19,850,54,293,128.58,Pending,RFP,,,PO-937359,
80249,2025-04-22,3,27,246,25,313,104.13,Approved,Quotes,808,2025-05-06,,CTR-2020-9094
80250,2025-04-16,1,35,716,40,953,227.59,Approved,Contract,551,2025-04-29,PO-542674,CTR-2020-3606
80251,2025-04-05,3,30,524,97,720,172.62,Approved,RFP,540,2025-04-16,,CTR-2023-5138
80252,2025-04-23,3,27,394,18,43,235.74,Approved,Contract,79,2025-04-30,PO-729691,CTR-2024-9671
80253,2025-04-22,3,13,301,93,366,194.5,Approved,Contract,789,2025-04-29,PO-884582,CTR-2021-6092
80254,2025-04-07,2,17,424,53,517,152.38,Rejected,Contract,999,2025-04-10,,CTR-2021-4038
80255,2025-04-10,2,19,284,12,710,209.23,Approved,RFP,259,2025-04-13,,CTR-2021-6005
80256,2025-04-01,1,39,689,88,690,198.85,Pending,RFP,,,PO-347651,CTR-2021-7079
80257,2025-04-11,2,27,755,41,841,7.91,Pending,RFP,,,,
80258,2025-04-27,1,32,645,11,398,265.61,Approved,Quotes,358,2025-05-11,PO-251655,
80259,2025-04-26,3,33,229,41,101,209.35,Approved,Contract,474,2025-05-10,,CTR-2022-9625
80260,2025-04-26,2,13,491,56,541,83.34,Pending,RFP,,,PO-459296,CTR-2020-7755
80261,2025-04-11,1,14,278,83,664,106.55,Approved,Quotes,978,2025-04-18,,
80262,2025-04-09,2,24,721,19,220,122.35,Approved,Quotes,368,2025-04-12,PO-727410,CTR-2024-3904
80263,2025-04-22,2,12,164,74,352,39.43,Approved,Contract,860,2025-04-26,,CTR-2020-6079
80264,2025-04-06,1,24,547,61,12,119.77,Approved,RFP,945,2025-04-15,PO-730818,
80265,2025-04-27,2,13,35,5,150,246.65,Approved,Quotes,934,2025-05-08,PO-842743,
80266,2025-04-18,1,37,768,37,349,265.33,Pending,Quotes,,,PO-968368,
80267,2025-04-19,2,14,668,59,701,141.03,Pending,RFP,,,PO-623566,CTR-2023-1156
80268,2025-04-12,3,28,892,22,11,264.27,Approved,Quotes,108,2025-04-23,PO-697231,
80269,2025-04-06,3,40,372,48,688,218.97,Approved,RFP,613,2025-04-15,PO-638984,
80270,2025-04-18,2,30,756,74,959,40.88,Approved,Quotes,902,2025-04-24,PO-586151,
80271,2025-04-15,2,22,409,72,890,49.64,Approved,Contract,80,2025-04-23,PO-580450,CTR-2024-4279
80272,2025-04-22,1,10,461,68,102,110.01,Pending,Quotes,,,PO-684714,
80273,2025-04-25,3,29,396,61,930,19.04,Pending,Quotes,,,PO-885165,
80274,2025-04-08,2,31,700,80,578,28.7,Approved,RFP,951,2025-04-13,PO-999038,
80275,2025-04-13,3,38,362,75,424,103.15,Approved,RFP,928,2025-04-16,PO-801103,
80276,2025-04-27,2,34,244,57,173,168.74,Approved,Quotes,988,2025-05-06,PO-114278,
80277,2025-04-17,1,13,764,18,109,9.06,Approved,Contract,806,2025-04-24,PO-328016,CTR-2025-1359
80278,2025-04-22,1,16,720,54,717,94.25,Approved,Quotes,821,2025-04-29,PO-257998,
80279,2025-04-19,2,22,523,80,805,241.42,Approved,RFP,283,2025-04-29,PO-952672,
80280,2025-04-09,1,16,170,7,427,29.01,Approved,Contract,569,2025-04-15,PO-853117,CTR-2024-2121
80281,2025-04-14,1,16,803,24,568,155.07,Approved,Emergency,174,2025-04-28,PO-861781,
80282,2025-04-02,1,12,267,28,593,58.66,Approved,Contract,223,2025-04-15,,CTR-2022-9424
80283,2025-04-07,3,28,807,60,899,226.88,Approved,RFP,437,2025-04-16,PO-509012,CTR-2025-9017
80284,2025-04-03,3,36,784,92,930,10.46,Pending,Contract,,,PO-481669,CTR-2025-7602
80285,2025-04-12,2,33,417,98,497,256.93,Approved,Quotes,937,2025-04-20,PO-625497,
80286,2025-04-29,2,34,748,64,321,115.37,Approved,Contract,958,2025-05-01,PO-741967,CTR-2021-2827
80287,2025-04-13,2,10,619,62,80,224.35,Approved,RFP,665,2025-04-23,PO-944920,CTR-2024-1558
80288,2025-04-27,1,10,83,35,139,116.81,Approved,RFP,48,2025-05-10,,CTR-2020-8017
80289,2025-04-06,3,24,739,99,546,47.37,Approved,Contract,287,2025-04-18,,CTR-2022-3272
80290,2025-04-20,2,19,180,19,720,198.94,Approved,Emergency,69,2025-05-03,PO-232379,
80291,2025-04-12,3,18,954,8,500,108.01,Approved,Quotes,43,2025-04-14,,
80292,2025-04-08,2,39,594,88,164,57.92,Approved,Quotes,249,2025-04-10,,CTR-2025-5153
80293,2025-04-05,3,15,889,44,200,76.07,Pending,Quotes,,,PO-245875,
80294,2025-04-11,2,30,948,97,193,213.56,Rejected,Contract,559,2025-04-16,PO-698573,CTR-2020-8676
80295,2025-04-17,2,13,36,60,180,145.63,Approved,Quotes,159,2025-04-20,PO-119399,
80296,2025-04-05,1,20,183,79,551,62.57,Approved,RFP,698,2025-04-18,PO-531767,
80297,2025-04-29,1,22,78,2,425,181.11,Rejected,Contract,378,2025-05-08,,CTR-2023-2028
80298,2025-04-10,1,40,678,14,550,120.59,Approved,RFP,210,2025-04-21,,
80299,2025-04-03,3,19,18,63,166,55.34,Approved,Quotes,504,2025-04-14,PO-189806,
80300,2025-04-10,1,23,101,12,154,154.91,Pending,Quotes,,,PO-108691,
80301,2025-04-20,3,17,92,42,931,218.55,Approved,Quotes,202,2025-04-27,PO-999821,
80302,2025-04-24,1,31,964,47,949,133.33,Approved,Quotes,962,2025-05-04,PO-369904,CTR-2022-8127
80303,2025-04-29,2,28,552,93,857,164.6,Approved,Quotes,301,2025-05-08,PO-547742,
80304,2025-04-13,1,20,241,47,748,195.47,Approved,RFP,255,2025-04-14,PO-699227,
80305,2025-04-22,1,20,233,14,496,256.77,Pending,Contract,,,PO-167763,CTR-2023-5826
80306,2025-04-27,2,20,960,39,935,62.28,Approved,RFP,165,2025-05-10,PO-919360,
80307,2025-04-01,2,38,63,80,916,257.95,Approved,Emergency,172,2025-04-05,,CTR-2021-6720
80308,2025-04-12,3,21,601,47,182,205.17,Approved,Quotes,297,2025-04-21,PO-412276,CTR-2024-4133
80309,2025-04-14,3,27,448,3,135,19.47,Approved,RFP,27,2025-04-28,PO-129910,
80310,2025-04-18,3,25,780,18,110,190.94,Approved,Quotes,149,2025-04-19,,
